#Plot, Target-i, Spec1       Spec2       delta_t (years)  Centroid       UpErr     Lowerr       Peak       UpErr     Lowerr       R_val     Accel (cm/s^2)    UpErr     Lowerr       Shift      UpErr     Lowerr     vmin vmax  
0     0     fivecol/spec-0389-51795-0332_cEm_2g.txt.crop.5col_0     fivecol/spec-4218-55479-0592_cEm_2g.txt.crop.5col_0     2.61491     -0.03568     0.09929      0.06627      0.06900      0.10468      -0.03568      0.68174      -0.04327      0.12040      0.08036      -0.03568      0.09929      0.06627      -7.60673      -14.70652  
0     0     fivecol/spec-0389-51795-0332_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0370_cEm_2g.txt.crop.5col_0     3.68600     -0.06848     0.09827      0.09554      -0.06900      0.06848      0.00052      0.67016      -0.05891      0.08454      0.08219      -0.06848      0.09827      0.09554      -7.60673      -14.70652  
0     0     fivecol/spec-4218-55479-0592_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0370_cEm_2g.txt.crop.5col_0     1.07109     -0.13364     0.03377      0.03406      -0.06900      0.13364      -0.06464      0.96110      -0.39564      0.09998      0.10084      -0.13364      0.03377      0.03406      -7.60673      -14.70652  
0     1     fivecol/spec-0389-51795-0339_cEm_2g.txt.crop.5col_0     fivecol/spec-4217-55478-0948_cEm_2g.txt.crop.5col_0     3.05352     0.03369     0.03171      0.00211      0.00000      -0.03369      0.03369      0.93240      0.03499      0.03293      0.00219      0.03369      0.03171      0.00211      -0.66255      -5.42506  
0     1     fivecol/spec-0389-51795-0339_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0325_cEm_2g.txt.crop.5col_0     4.30544     0.00129     0.03148      0.00184      0.00000      -0.00129      0.00129      0.94029      0.00095      0.02318      0.00136      0.00129      0.03148      0.00184      -0.66255      -5.42506  
0     1     fivecol/spec-4217-55478-0948_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0325_cEm_2g.txt.crop.5col_0     1.25192     -0.03278     0.00091      0.00089      0.00000      0.03278      -0.03278      0.95820      -0.08303      0.00230      0.00225      -0.03278      0.00091      0.00089      -0.66255      -5.42506  
0     2     fivecol/spec-0389-51795-0211_cEm_2g.txt.crop.5col_0     fivecol/spec-4218-55479-0218_cEm_2g.txt.crop.5col_0     3.59773     -0.06527     0.03097      0.00161      -0.06900      0.06527      0.00373      0.91052      -0.05753      0.02730      0.00142      -0.06527      0.03097      0.00161      -1.82874      -5.27977  
0     2     fivecol/spec-0389-51795-0211_cEm_2g.txt.crop.5col_0     fivecol/spec-7864-56979-0441_cEm_2g.txt.crop.5col_0     5.06261     -0.03627     0.00140      0.03037      -0.06900      0.03627      0.03273      0.87253      -0.02272      0.00088      0.01902      -0.03627      0.00140      0.03037      -1.82874      -5.27977  
0     2     fivecol/spec-4218-55479-0218_cEm_2g.txt.crop.5col_0     fivecol/spec-7864-56979-0441_cEm_2g.txt.crop.5col_0     1.46487     -0.03119     0.03036      0.00152      0.00000      0.03119      -0.03119      0.92971      -0.06752      0.06572      0.00329      -0.03119      0.03036      0.00152      -1.82874      -5.27977  
0     3     fivecol/spec-0389-51795-0465_cEm_v.txt.crop.5col_0     fivecol/spec-4218-55479-0818_cEm_v.txt.crop.5col_0     2.61987     -0.03258     0.03504      0.03502      -0.06900      0.03258      0.03642      0.86984      -0.03943      0.04241      0.04239      -0.03258      0.03504      0.03502      -5.38283      -10.00454  
0     3     fivecol/spec-0389-51795-0465_cEm_v.txt.crop.5col_0     fivecol/spec-7864-56979-0618_cEm_v.txt.crop.5col_0     3.68659     -0.00313     0.03621      0.06248      0.00000      0.00313      -0.00313      0.89141      -0.00269      0.03114      0.05374      -0.00313      0.03621      0.06248      -5.38283      -10.00454  
0     3     fivecol/spec-4218-55479-0818_cEm_v.txt.crop.5col_0     fivecol/spec-7864-56979-0618_cEm_v.txt.crop.5col_0     1.06672     0.00056     0.00198      0.00189      0.06900      0.06844      0.00056      0.97582      0.00166      0.00589      0.00562      0.00056      0.00198      0.00189      -5.38283      -10.00454  
