#Plot, Target-i, Spec1       Spec2       delta_t (years)  Centroid       UpErr     Lowerr       Peak       UpErr     Lowerr       R_val     Accel (cm/s^2)    UpErr     Lowerr       Shift      UpErr     Lowerr     vmin vmax  
0     0     fivecol/spec-0389-51795-0332_cEm_2g.txt.crop.5col_0     fivecol/spec-4218-55479-0592_cEm_2g.txt.crop.5col_0     2.61491     -0.03568     0.26768      0.16617      0.06900      0.24268      0.30932      0.68174      -0.04327      0.32460      0.20150      -0.03568      0.26768      0.16617      -7.60673      -14.70652  
0     0     fivecol/spec-0389-51795-0332_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0370_cEm_2g.txt.crop.5col_0     3.68600     -0.06848     0.26911      0.18624      -0.06900      0.27548      0.41452      0.67016      -0.05891      0.23151      0.16022      -0.06848      0.26911      0.18624      -7.60673      -14.70652  
0     0     fivecol/spec-4218-55479-0592_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0370_cEm_2g.txt.crop.5col_0     1.07109     -0.13364     0.09924      0.10295      -0.06900      0.13364      0.00436      0.96110      -0.39564      0.29379      0.30477      -0.13364      0.09924      0.10295      -7.60673      -14.70652  
0     1     fivecol/spec-0389-51795-0339_cEm_2g.txt.crop.5col_0     fivecol/spec-4217-55478-0948_cEm_2g.txt.crop.5col_0     3.05352     0.03369     0.06545      0.06442      0.00000      0.03531      0.03369      0.93240      0.03499      0.06797      0.06690      0.03369      0.06545      0.06442      -0.66255      -5.42506  
0     1     fivecol/spec-0389-51795-0339_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0325_cEm_2g.txt.crop.5col_0     4.30544     0.00129     0.06508      0.06571      0.00000      0.06771      0.07029      0.94029      0.00095      0.04793      0.04839      0.00129      0.06508      0.06571      -0.66255      -5.42506  
0     1     fivecol/spec-4217-55478-0948_cEm_2g.txt.crop.5col_0     fivecol/spec-7853-56988-0325_cEm_2g.txt.crop.5col_0     1.25192     -0.03278     0.03241      0.03274      0.00000      0.03278      -0.03278      0.95820      -0.08303      0.08209      0.08293      -0.03278      0.03241      0.03274      -0.66255      -5.42506  
0     2     fivecol/spec-0389-51795-0211_cEm_2g.txt.crop.5col_0     fivecol/spec-4218-55479-0218_cEm_2g.txt.crop.5col_0     3.59773     -0.06527     0.06287      0.03413      -0.06900      0.06527      0.00373      0.91052      -0.05753      0.05541      0.03008      -0.06527      0.06287      0.03413      -1.82874      -5.27977  
0     2     fivecol/spec-0389-51795-0211_cEm_2g.txt.crop.5col_0     fivecol/spec-7864-56979-0441_cEm_2g.txt.crop.5col_0     5.06261     -0.03627     0.00406      0.06304      -0.06900      0.03627      0.10173      0.87253      -0.02272      0.00254      0.03949      -0.03627      0.00406      0.06304      -1.82874      -5.27977  
0     2     fivecol/spec-4218-55479-0218_cEm_2g.txt.crop.5col_0     fivecol/spec-7864-56979-0441_cEm_2g.txt.crop.5col_0     1.46487     -0.03119     0.06221      0.00337      0.00000      0.03119      0.03781      0.92971      -0.06752      0.13466      0.00729      -0.03119      0.06221      0.00337      -1.82874      -5.27977  
0     3     fivecol/spec-0389-51795-0465_cEm_v.txt.crop.5col_0     fivecol/spec-4218-55479-0818_cEm_v.txt.crop.5col_0     2.61987     -0.03258     0.11800      0.10559      -0.06900      0.23958      0.24342      0.86984      -0.03943      0.14282      0.12780      -0.03258      0.11800      0.10559      -5.38283      -10.00454  
0     3     fivecol/spec-0389-51795-0465_cEm_v.txt.crop.5col_0     fivecol/spec-7864-56979-0618_cEm_v.txt.crop.5col_0     3.68659     -0.00313     0.10616      0.13243      0.00000      0.14113      0.13488      0.89141      -0.00269      0.09131      0.11390      -0.00313      0.10616      0.13243      -5.38283      -10.00454  
