#Plot, Target-i, Spec1       Spec2       delta_t (years)  Centroid       UpErr     Lowerr       Peak       UpErr     Lowerr       R_val     Accel (cm/s^2)    UpErr     Lowerr       Shift      UpErr     Lowerr     vmin vmax  
0     0     fivecol/spec-1079-52621-0234_cEm_2g.txt.crop.5col_0     fivecol/spec-4229-55501-0424_cEm_2g.txt.crop.5col_0     2.42413     -0.72506     0.54949      0.30795      -0.75900      0.58706      0.51694      0.71520      -0.94844      0.71878      0.40283      -0.72506      0.54949      0.30795      -16.54730      -20.60447  
0     0     fivecol/spec-1079-52621-0234_cEm_2g.txt.crop.5col_0     fivecol/spec-7818-56989-0365_cEm_2g.txt.crop.5col_0     3.67659     -0.72572     0.37746      0.65427      -0.82800      0.44972      0.65427      0.70844      -0.62592      0.32555      0.56430      -0.72572      0.37746      0.65427      -16.54730      -20.60447  
0     0     fivecol/spec-4229-55501-0424_cEm_2g.txt.crop.5col_0     fivecol/spec-7818-56989-0365_cEm_2g.txt.crop.5col_0     1.25247     -0.13925     0.13965      0.14005      -0.27600      0.27725      0.27475      0.86133      -0.35255      0.35355      0.35457      -0.13925      0.13965      0.14005      -16.54730      -20.60447  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_0     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_0     3.34536     1.24200     0.65323      1.27693      1.24200      0.62100      1.31100      0.51818      1.17726      0.61918      1.21037      1.24200      0.65323      1.27693      -21.27316      -23.81282  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_0     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_0     3.89075     0.86206     0.65799      0.65506      0.82800      0.72494      0.65506      0.62287      0.70258      0.53627      0.53388      0.86206      0.65799      0.65506      -21.27316      -23.81282  
0     1     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_0     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_0     0.54539     -0.00349     0.24252      0.59882      0.00000      0.31415      0.54852      0.75297      -0.02026      1.41004      3.48157      -0.00349      0.24252      0.59882      -21.27316      -23.81282  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_1     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_1     3.34536     1.24200     0.62100      1.31100      1.24200      0.62100      1.31100      0.51818      1.17726      0.58863      1.24266      1.24200      0.62100      1.31100      -11.91474      -15.35895  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_1     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_1     3.89075     0.86116     0.69292      0.65416      0.82800      0.72584      0.65416      0.62287      0.70185      0.56473      0.53315      0.86116      0.69292      0.65416      -11.91474      -15.35895  
0     1     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_1     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_1     0.54539     -0.00473     0.27868      0.57991      0.00000      0.41873      0.54727      0.75297      -0.02750      1.62025      3.37163      -0.00473      0.27868      0.57991      -11.91474      -15.35895  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_2     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_2     3.34536     1.24200     0.65205      1.31100      1.24200      0.62100      1.31100      0.51818      1.17726      0.61806      1.24266      1.24200      0.65205      1.31100      -1.77369      -9.15702  
0     1     fivecol/spec-0766-52247-0475_cEm_2g.txt.crop.5col_2     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_2     3.89075     0.86355     0.68992      0.65655      0.82800      0.72345      0.65655      0.62287      0.70380      0.56229      0.53509      0.86355      0.68992      0.65655      -1.77369      -9.15702  
0     1     fivecol/spec-5732-56326-0964_cEm_2g.txt.crop.5col_2     fivecol/spec-7305-56991-0823_cEm_2g.txt.crop.5col_2     0.54539     -0.00399     0.24474      0.58787      0.00000      0.34899      0.61701      0.75297      -0.02320      1.42292      3.41792      -0.00399      0.24474      0.58787      -1.77369      -9.15702  
